Nama Akun,Ulasan
S***i,"sukaaaa, banget produknya cocok. warnanya bagus banget dan yg paling suka dapat gift tanpa informasi sebelumbya"
Dewi,"Baguss bgt,ringan dan bnr2 buat bibir gak kering"
Bulan,"warna lipcream nya bagus, pengiriman cepat mantullllll"
dwi,cakep bangeeettt nomer 11 suaveeee walaupun bare face tetep kinclong mukanya ga demek.
F***a,"packing rapi, fast response, lipsticknya baguuss 😍 warnanya bagus, enak dipakainya, gak bikin bibir kering"
E***y,"bubble wrap tebal, exp jauh, warna bagus, creamy, pigmented, C06 lively ada sedikit orange warnanya spt yg aku suka, makasiihhh..."
Nurjanah,"bener2 fast respon bgt, gercep, psn kmrn hr ini sampe. cuma sehari dong. mantap.."
D***i,"produk ok, udah beli 2x lipcream ini dengan warna yang beda. Cuma sayangnya swatchnya agak kurang pas ya. Yang lively ini kalo liat swatch di gambarnya kaya agak pink gitu, giliran aku pake warnanya nude coklat gitu. Untung pas diombre sama yang devoted memang jadi bagus sih. Kalo nggak diombre jatuhnya warna bibir banget tapi lebih pucat di aku"
D***a,Suka banget sama warna & teksturnya lembut
h***i,"Warnanya C09 cantik bgt!!!! Teksturnya mousse gitu mirip kaya teksturnya mini mousse-nya RADC. Dibibir juga ngga bikin kering. Dia bukan tipe yg transferproof atau maskproof, tapi enak bgt. Di kulit sawo matang dia masuk. Gara2 kak lifni, jadi pengen beli C11😋"
A***i,Sesuai
Nurul,suka bngt produknya luar biasa bagus karena sdh teruji dipasaran make over is best make up. di tokped aku dapat harga paling murah diantara incomers yg lain sukaaaaaaa❤️❤️❤️
Y***i,"huuaaaaaaaa cakeeppp sekaliiii lip whip, make over emang ga pernah salah buant ngracuin pelanggan nyaa, luv sekaliiii 💚💚💚💚💚💚💚💚💚💚"
Aviana,"Pesanan sampai dengan selamat, pengiriman cepat dan barang sesuai dengan yg dipesan😄 Warnanya cantik bangeeeet😍 sesuai dengan yg aku mau😆 Terima kasih banyak😊🙏"
S***l,"makasih banyak, barangnya bagus, warnanya juga cantik, suka, pengiriman cepat sekali, dapet diskon dan subsidi ongkir, recommended 👍👍"
tri,barang sesuai pesanan dan barangnya datang cepat sekali
Dayang,Good sihhh....
Arti,Untuk yg C06 bisa di pamai ombre dan di pakai sendiri tetap cantik tp untuk yg C10 cantiknya ombre. Dan klu dipakai rasanya enak seperti pke mentega di bibir lembut dan lembab suka banget😍😍😍😍😍😍😍
R***i,"Suka banget sama formulanya. Sesuai namanya, hydrating. Ringan dipakai."
i***a,Mantapsss 👍🏻👍🏻😊
Irene,"bagus dbibir. warnanya natural. ga brasa kering jg. pdhal bibirnya lg pecah2, tp hasilnya ga crack"
Muhammad,masyaallah
H***a,tepat waktu
A***o,produk sesuai deskripsi.. thank you..
I***h,yeayyy..akhirnya nyobain jg lip whip ini.. tekstur nya enak..ga bikin kering.. warna nya jg bagus2.. terimakasih makeover....
B***n,"Pketannya sampai dgn selamat, langsung di coba dan enak bgt d pkenya, bner2 senyaman itu"
Ratna,"order jam 8 malam di hari jumat masih diproses, dan lgsg dipickup, hari sabtu jam 7 malam sdh di tangan. gokil sicepat dan makeover 😘😘😘😘 warna nya cakheuppp semoga nyaman dan ga bikin kering. kalo oke pasti repurchaseee ❤️❤️💋"
Intan,Intan
Aini,"Gak ngerti lagi sama produk-produk makeover. Bagus-bagus semua. Suka banget sama Lip Creamnya. Sesuai namanya, smooth banget di bibir, tekturnya creamy jadi gak nge-crack dan enteng kayak gak pakai lip cream. Aplikatornya juga mudah untuk diaplikasikan pada bibir. Padahal hanya pesan satu produk, tapi packagingnya luar biasa rapi dan aman. Puas sekali belanja disini. Thank you 😊"
Kezia,"Suka banget sama teksturnya, warnanya juga cantik, pengiriman jg cepet, thanks!"
Letizia,"dalam 2 hari sampai, cepat sekali 😊 no.10 udah dicoba dan warnanya bagus banget buat base ombre/gradient. teksturnya whip dengan hasil akhir seperti soft matte ♡"
Asnah,lipstiknya bagus sukaaa.....gak pernah kecewa deh ama makeover
V***a,puas karena pengirimannya cepat
C***y,Bagus bangett mate tapi ga bikin kering bakal jadi favorite sih🥰
N***a,N***a
S***i,tekstur lipstik lembut
S***i,tekstur lipstik lembut. pengiriman sangat cepat
Anita,Anita
Lailatul,bagusss tahan lama
Indria,Ini cakep bgt warnanya paaasss nude! Keren.. bikin bibir lembab seharian..
Annisa,suka sm lip creamnya
C***g,"Ini no c06 kalau di aku, aku pikir warnanya bakal nude yang lebih muda, bibirku tergolong kering banget, dan teksturnya ini enak banget lembut dan warnanya pigmented banget. Suka banget sama formulanyaa. Pengirimannya juga cepat, langsung dikirim hari itu juga"
A***a,"Gak kering dibibir, dan warnanya cakeuupp buat ombre 🥺✨"
Z***h,bagussss bangttttt
R***a,warnanya orange banget 😢
S***a,S***a
L***k,"Sebelumnya sudah pakai yg seri C08, C02 juga. nyaman dibibir karna gak bikin kering Dan responnya cepet banget, sangat baik makasih 😊"
nanda,"baguuuus, lembut di bibir sayang aja gak transferproof"
Hendry,"Mantap, warnanya sesuai request bini ane"
Iam,"wowww bagus banget asli ga nyesel, imi adalah lip cream yg selama ini gua cariii, good job make over!!"
Maulidina,BAGUS BANGET FORMULANYA
S***i,baguuss.. lembut banget pas dioles ke bibir gak bikin kering. warna cantik. formula terbaik make over.
Irene,Trrbaiiikkkkkk
A***i,"Paket aman,, udh langganan dstore ini👌🏿 love bgt sm tkstur & warnanya cakep bgt😍 next mo cari shade laen lg😘👍🏽"
R***a,R***a
R***a,R***a
R***a,R***a
Eka,"trimakasih tokopedia, trimakasih makeover, barang sesuai pesanan real pick semua, pkk e sukaaa toko amanah bang kurir juga baik, sukses selalu yhaaa"
nugrahani,suka bgt sama warnanya 😍
P***i,"Pengemasan dan pengiriman kilat, pesanan datang kurang dari 24 jam"
Eno,produk ny pali bagus
R***a,"Cepet bangeett sampenyaa.. Pesen kemren sore, sore ini udah sampee.. The best pengiriman nya. Kualitas lipstik nya ga perlu di ragukan lagi. C06 bagus buat base ombre.. Terima kasih Make Over. Sering diskon yaa."
Ussi,Sangat cepet sampe dan sesuai deskripsi
D***i,Puas dengan produknya💕💕
I***n,gorgeous🥰
M***a,"Suka sm formulanya, tp salah beli warna, mo beli C02 eh kepilih C03 huhuhu.. Awalnya mikir yaudahlah krn pas liat di swatchnya lippielust warnanya termasuk pink kalem gitu, eh pas dtg tnyt gonjreng cenderung ke orange yg mana nggak cocok bgt di aq :( sedih krn nggak teliti"
Meiska,suka banget. buildable dan cocok utk inner ombre lips!
Subaidah,bagus banget teksturnya creamy. nggak bikin bibir jadi pecah pecah atau kering gitu.. pengin koleksi warna lain ☺️
riskiah,suka toi g tahan lama
d***r,baguuus bgtt..
Cici,mendarat dengan sempurna.....smoga cocok
Fitri,Fitri
Renvillia,Keren cepet bngt sampe
Hendra,ok
L***a,Enak banget d pakainya ringan
Mh,"Sesuai pesanan, respon bagus"
Lily,"cepet sampe, warnanya bagus buat kombinasi ombre vow & admire ❤️❤️❤️"
M***a,kurang matte
Shinta,tidak matte
I***t,"cepat sekali sampainya, kurang dari 24 jam, padahal beda pulau"
salsbilazr,"Tumbenan kardusnya hancur. Biasanya make over apik loh mengemasnya. memang barang no reject, tapi tetap saja kemasan luarnya terlalu bonyok. terimakasih semua"
d***a,bagus banget
a***a,"Cepet sampainya, makasih ya fast response"
Nurkamariyah,gak sangka dapet free lip liner..makasih makeover
A***a,"Pengiriman expressss , warna nya suka , texture nya juga 🥰"
T***a,"suka sama warna nyaa, paket sampe dengan aman dan lgsg di proses setelah dipesan, terima kasih❤️"
D***a,Suka banget sama tekstur dan shadenya. Terracotta tapi gak gelap
Tri,super cepat pengirimannya
R***a,"woahh daebakk si jatuh cinta sm formulanya, enak bgt jd ga berasa pakai lipcream. So gausah ragu buat checkout!! Aku beli no C07 dan C11, soon mau beli C09 semoga cepat restockkk"
Ayu,"Pesen kemarin sore.”, skrg sudah sampai mantab! Barang bgs dan sesuai review, enak bgt di pake di bibir"
zaenudin,keren bgt kak warna nya
Annisa,Pengiriman cepat & warnany cakep
Fasya,shadenya pas banget sama yang lagi dicari thank you yaa
Diva,"Pengiriman cepat, ori, bagus, pngemasan jg baik. Many thanks ya😍😍😍"
F***i,"Pengiriman cepat, packingnya super rapih dan terjamin aman. Adminnya lebih gercep yg disini dari pada app sebelah. Lip whipnya superrrrr sekaliiiii.. suka banget dan warnanya ngga ngecewain. mantulll"
Victoria,Lipstik nya enak banget digunakan tidak bikin mudah kering. Warnanya juga bagus... Pengiriman cepat
Almira,"smooth bgttt dibibir,warna detail tu pas bgt di kulit sawo matang dan bibir gelap,sekali swap udah nutup kehitaman bibir padahal pakenya tipis,bagus bgttttt"
Rosy,Rosy
Rohyati,Bagus keren cerah seringin diskon ya min
I***i,pengirimannya cepat sekali
ulfaeni,kecewa cepet luntur
Gefi,"barang asli , gak percaya ya udah. terserah kalian."
shintarani,suka banget! warna cokelatnya cantik banget 😍
A***e,warna sesuai harapan
T***a,best ugd color untuk base bikin ombre lips
F***y,Kecintaan! Ga bisa kelain hati !!!!
L***n,"Pengiriman cepat, packing rapih dan saat diaplikasikan di bibir memang terlihat smooth (halus) dan matte."
sri,"pengemasan rapih dan aman, warna ya sesuai yang dipesan"
D***i,"Bagus banget warnanya, aq sukaaa..."
Kiki,puas banget semua nya bagus😍😍
R***a,R***a
U***a,"Bagus, tapi menurut saya warnanya lebih muda dari pada di contoh"
rita,bagus2 warnanya....terima kasih
Saily,alhamdulillah barang nya udah sampe kak... secinta itu sama make over... and thanks yah tokopedia... ❤️❤️❤️❤️❤️❤️
Dody,Dody
n***i,mantaps
a***a,alhamdulillah sesuai dengan yang dipesan dan pengirimannya cepat juga 😍😍 dan pelyanan nya pun juga ramah makasih make over
RabHas,okeh tp tolong packaging nya lebih diperhatikan lg yaaaaa
nadia,nadia
Nina,suka bangetttttt ini warna yg aku cari selama ini naut ombre cuco banget 😘
J***n,Cepeett banget datang nyaa🥰 suka banget sama produk makeover👍🏻
Momon,in bukan matte ya kl nyari lipstik matee jgn bli in ya gaes
k***i,"Fast respon, produk oke dan sesuai"
L***a,"warnanya bagus, teksturnya juga nggak bikin kering bibir, lumayan matte kalau nggak dipakai makan & minum berat. pengiriman cepat. Terima kasih gift Lip Amplify-nya. recommended!!!!"
N***a,N***a
Atria,smooth dan kering sama sekali
Syarifah,bagus
V***a,"selalu puas belanja disini, pemrosesan cepat, kualitas lipstik bagus, formulasinya bagus banget yg ini smooth sesuai klaim nya, warna cantik."
Nuri,Sampai dengan selamat dan cepat
K***a,"Pelayanan ok, barangnya jg diterima dalam kondisi baik. Warnanya cantik, cuma sempat dicoba sekali karena untuk seserahan. Tapi kayaknya bakal beli lagi deh hehehe.."
N***n,"pengemasan nya cepet banget, pengiriman jauh tapi 2 hari sampee, pas dicoba emang enak banget cocok buat bibir keringg, makasiii"
Rinie,"lembut di bibir, nyaman dipakai, warna baguuusss... recommended banget untuk yang bibirnya kering 👍👍"
H***Y,cepat pengirimannya
Mita,"packing ny rapi, aman.warna ny bagus, mudah2an cocok"
Indira,Suka sekali sama rangkaian Lip Whip Hydrastay MakeOver ❤️💖❤️💖❤️👍🏼👍🏼👍🏼👍🏼
aneeta,"selaluuu puassss bgtt blnja dsni order mlm2 bhkan otw tengah mlm, bsok ny lgs nympe donkkk jam 10 pagi bnr2 dabesttttt sih ini ga tau lg deh pokonya top bgtt ini udh orderan kedua next order lgiiiiii"
F***i,ok
Alvina,respom cpt. brng sesuai.
Anita,Anita
R***a,Lembab di bibirku yg super kering! Luv
n***a,Cakep bgttt😍 baru ini sih nyobain warna nude gini.. karena biasanya ngga cocok
I***a,Bagus bangeeeeeeet ❤❤❤😍😍😍
Dhani,Tengkiu
Dhani,Tengkiu
Lulu,"thankyou barang sudah diterima sesuai dengan pesanan, dr dulu selalu puas belanja di makeover gak mengecewakan, selalu langganan dengan makeover"
Gusti,semoga cocok sama produk baru makeover ini 🤭
Arintawati,sesuka ituuu...warnanya cantik bangett😍😍
Evy,"lipcream hydrastay bagus..kekuranngannya krn gak transferproof aja😂jd nempel dmn2..sbnrny utk warna2, tekstur, formula..juara deh..😍"
Defitra,lembut bgt di bibir
Irma,pengiriman cepat
S***l,"order cepat diproses, pengiriman oke, barang mantappp.. ssyuka deh warnanya"
Y***a,"Lipstiknya enak bgt pas dipake, ringan bgt"
A***a,"Oke warnanya. Tapi di kulit sawo matang, agak ada hint oren nya gitu sih"
D***a,bagus bgt warnanya c12 aaaa
Yuyun,"packaging aman kotaknya mayan gede, pengiriman cepat, miminnya jg fast respon kalo ditanya""😊😘 tp kirain bakal dpt bonus apa gitu taunya ga ada hehe"
nadia,nadia
A***p,Bagus bangeeeet sesuai eksptsi 💕
Dian,"whaooo kemaren sore checkout, siang ini dah sampe ajaaa. Lip whip nya enakeun, warnanya so cute. Suka banget 😍👍"
k***y,"bagusss, pas utk kulit aku yg ga putih jg ga item 😂 thanks seller"
a***a,cepet banget sampe nyaa.. semoga cocok di warna bibir akuu
Aditya,enaaakkkk bgt dipakenya. makeover emang paling juara kl ngeluarin produk. kualitasnya ga kalah sm int'l brand. produk lokal terbaik 💕
Vivany,bagus
a***l,verry love it huuuu secinta itu sama makeoverrr❤❤❤😘
A***a,"sudah mendarat dengan selamattttt, suka sekaliiiii ringan bangett sukakk gak berat di bibir. itu foto before afternya"
T***a,"paket sudah diterima. pengirimannya lumayan cepat utk pengiriman luar jawa, tapi sayang kotak pembungkus luarnya rusak, penyok2 dan terbuka sedikit, untung aja isinya nggak jatuh atau rusak. utk lipcreamnya sdh aku coba, warnanya cantik bgt yg no. 12, nyaman juga dipake, gak bikin bibir kering. but please keep in mind krn ini bukan matte lipcream, jd transfer kemana2. tapi kalo aku sih nggak masalah toh bisa apply lagi."
Windi,lipstiknya bagussss banget...super love♥️
a***k,pengiriman n pengemasan OK👍👍 lipstiknya juga bagus lembut warnanya cocok sama saya😊👍
FATHIA,kalo di bibirku tetap hrs pke lipbalm dulu. but so far bagus gk kering bgt
wida,sekali usap coveragenya oke banget & bener2 ga bikin kering.. bakal beli warna lain nih keknya. pengiriman packing dus plus bubble walaupun cuma beli 1 aja.
Sally,"Sedep banget sih ini produknya bener2 ringan gak berasa pake apa2, warnanya jg cakep, terus cilegon medan nyampenya sehari doang masa, thankyou💕"
Ari,MANTULLLL....pengirimannya Express Buangettt Semalem tok nyampee....Dpt harga gilaaakkk 69k Thankyou Make Over Id& Tokopedia
Iis,bagus.. warnanya seger dan bikin wajah lebih cerah.. better di mix sama warn yg lebih soft kalo warnanya ga mau strong bgt
i***n,puas bgt barang nya bagus tp sayang pdhal udh pake Vocer cashback tp malah ga dpt cashback 🥺
F***n,terima kasih untuk pelayanannya...semoga berkah dan bermanfaat...😊
Viendya,"Barang sesuai pesanan.. pengiriman cepat untk lipstick nya creamy texture, warna nya bagus yg Devoted"
r***r,"cekout selamem, langsung sampe dong besoknya ... parah keren banget.. pas dicoba juga produknya bagussss.. repeat order ini sih. fix"
Esih,pengirimannya cepat...harga terjangkau..
Yustin,Di kirim sesuai pesananan terimakasih cuma pengirimannya aja agak lama
Cyntia,"Barang sampai sesuai dengan perkiraan hari, aman meskipun kardusnya penyok. Ekspedisi sangat komunikatif karena mengkonfirmasi ke saya via WA terlebih dahulu"
Bunga,Bunga
juliani,"pengirimannya cepat lho, kirain lama..cm 2 hr sampe ke padang, barang sesuai deskripsi..puas pokoknya 👍👍"
A***h,"aman banget udah pasti, cuma pesen sebiji dikirim pake kardus, warnanya suka polll karena udah dapet referensi dari beberapa influencer, luv bgttt"
Lanny,Lanny
Habibah,"packingnya aman, pakai buble wrap. thank you make over pesanan langsung diproses"
rizky,lipstik bagus lembab di bibir
Yusup,ok.ok.ok ok.ok....
Elsa,"Untung g salah pilih warna. warna C11 menurut ku lebih ke Nude aku suka sih. terus tekstur nya itu mirip sama lipstik merk sebelah May****ine, cuma beda bentuk, kalau ini cair dan mudah diaplikasikan. tapi gak waterproof tapi tetap dibibir kelihatan matte. buat yg bibirnya kering tapi pengen kelihatan matte ini cocok."
M***n,Semoga cocok. soal nya bibir ku tipe kering jd susah nemuin lipcream yg pas
DyanFatin,Dpt bonus liplinernya jg donk.. Trbaik memang.. 💋
Rifna,meskipun order di official makeover alhamdulillah pengirimannya cepet bgt
M***a,cepat banget sampainya.. terus aku suka lipsticknya.. hydrating banget.. amada dinginnya gitu dibibir.. sumpah mau nangis nyesel beli satu 😭nanti beli warna lain ah
zumay,"barang nya cepat nyampek, packaging nya rapi, dan isinya tetap utuh👍❤️"
Candra,suka banget sama warnanya. gk salah pilih.. C08 pas banget warnanya di bibir aku
Henny,kerennn.....buat bibir kering gak pecah sama sekali....enakeunnn
Henny,warnanya keren....enak dipakenya...lembab beuddd
y***a,bagus bgtttttttttt
K***h,Baguss bangeettttt. Warnanya jg cantikk
rachmah,beli cuma 1 lipstik trnyta dapet free lip linernya make over ya ampuunn super baik packagingnya rapi jadi brg aman ga penyok
Rizqi,"Alhamdulillah,,makeover lip nya ORI..makasih ya ☺️"
S***a,"Danke schön, 😍❤️"
a***a,Alhamdulillah sampai dengan aman tanpa kurang satu apapun😁 semoga lipstiknya bagus waktu dipakai tp bakal beneran bagus sih ini keluaran barunya😍👍🏻
ADJENG,"karena dcounter belum ada jadi order lewat online biar ga kehabisan 😂 teryata warna dan teksturenya tidak mengecewakan ,"
Arina,"love the texture, love the colour, nyesel ga beli 3 🥲🥲🥲"
M,packingnya rapih dan pengiriman cepat barangnya sesuai pesanan ..makasih seller untuk pengiriman yg super cepatnya
Yfaifa,Tadinya pgen C09 tp habis:( tp warna ini jg bagus cocok bgt di kulit sawo matang jadi warna nude ke orange. buat ombre bagus 😍 lipstiknya ringan bgt tp cepet ilang ga long-lasting
cichashila,"cepet banget sampenya! thank you make over, tokopedia and courier!"
t***i,sering² ya make over ngadain disc gini .. hihi
N***a,N***a
R***a,"puas bget,pengiriman cpt,produk original pkoknya top markotop👍👍"
Vina,"Sesuai pesanan, dapet gift lgi thnks yaaa"
Vina,"Sesuai pesanan, dpet gift jugaaa thnks ya"
C***h,yee begitu launching langsung exited pingin nyobain semoga sesuai ekspektasi terimakasih make over
nnisfu,"trimakasih, pengiriman cepat, pengemasan rapi, suka banget sama teksturnya, lembuttt dan ringan bangett"
N***h,"cepet banget nyampeknya , warnanya suka ❤"
Dwi,beli karena review indah nada p 🤍 hasilnya pun sama sebagus super duper bagus banget ngeettt 🥺🤍🤍🤍🤍🤍
Karina,sumpah ringan bgt dibibir aq.. berasa g pke lipstik
Queen,"Menurutku ini melembabkan sih, cuma gak transferproof.. dan agak ada aromanya kayak lipstick kebanyakan gitu.. lebih suka yang edisi sebelumnya.."
Amour,dapet harga pas flash sale dan dapet kupon diskon pula hehehe warna sesuai ekspektasi. mix antara oren dan coklat. teksturnya sesuai namanya kyk whip cream. cocok buat kulit sawo matang
Meliana,"Puas banget paking rapi , kurir nya ramah thank you makeover dan Tokopedia 😍"
d***a,"Dapat bonusann lip liner, makasihh"
sos,Bagusss aku suka banget dan pengen cobain shades lainnya
D***a,"bintang 5 udah teksture yg lembut buangeeetttt, keren ada lipcream yg lembut bgt tapi hasilnya intense dan matte. Bintang 2.5 untuk ketahannya, gak awet dan transfer dimana2 donggg, di masker, di gelas. bad bgt! bintang 2 untuk packaging nya, gak suka bgt sama glossy di packagingnya. aneh aja gitu kayak wadah liptik murahan. trs kalo di taro di pouch makeup rawann baret2."
Diana,"lembut sekali teksturnya, baru dicoba di tangan sih, tp sdh terasa nyaman sekali"
Marisa,lembut sekali
Yuliana,"Bagus banget, pengiriman juga cepat"
S***y,"Beli shade no 11, cocok, sesuai ekspektasiku warnanya. Dapat bonus lip amplify contour liner, makasih. Ringan, ga mencengkeram bibir, ketahanannya spt yg lipcream."
Y***i,super lembab dan pigmented 👍😍 Gapernah kcewa kl makeover emg
tanti,tanti
R***m,R***m
Mega,Langsung borong 4 dong.. krn emang se oke itu.. eh dapat bonus lip liner juga.. thank you make over 😍😍 so in love with this lip whip ❤️
A***u,"warnanya bagus, cuma menurutku texturenya mirip yg lip matte pertama kali keluar sih cuma bagus si tetep"
N***r,"Pengirimannya cepat banget sihh. Puass banget sama warnanyaa yang baguss. Lipstiknya waktu dipakai rasanya ringan, smooth, dan bikin bibir gak keliatan kering atau pecah gitu. Next mau beli warna yg lain, mau koleksi semua shade nya dongg😍😘"
N***a,syedih ga dapet bonus kaya yg lainnya.. 😁 kmrm semangat beli karena liat review dpt bonus 🤣
A***a,"warnanya bagus, memang lagi cari wrna ""aman"" sih, coverage bagus, tp yang lagi nyari lipstick maskproof/transferproof, its not for you guys. agak butuh wktu juga untuk nge-set di bibir. overall yg punya bibir kering kayak saya, ini good choice banget."
R***a,Cepet pengirimannya packing jg aman kurir ramah
Kiki,selalu loveeeee sama produk dari make over
Ms,beli yang shade admire.. di aku rada nyaru sama yang soiree cuman admire lebih ngepink
S***o,"mesen sabtu sore, minggu siang udah sampe. barangnya juga sesuai sama pesanan"
puput,Lipstiknya di bibir aku cocok bgt makasih makeover dikasih bonus lipliner 🥰
T***a,"cepet banget sampenya sih. lipsticknya sih lembab banget tp gak tahan, cepet banget ilang. kegeser dikit juga ilang, gak cocok banget buat pake masker"
ratih,Bagusss
D***i,"09 sama 06 mirip2 aja ya..dapet diskon lumayan gede...jd pilih warna yg diskon aja...bagus, teksturnya enak, pengiriman cepet, kl diskon lg mau warna lain😄"
Zaen,ringan bgt di bibir. super luv it
Wikan,Sukaa banget warna nomer 8 huhuu beli pas 3.3 jadinya lebih murah bgt 70rb an
hella,mantuul
ihsam,suka banget makasih kak 🥰🥰🥰
N***i,"suka banget, jujur lebih enak ini sih formula nya. Ga kering tp ga creamy or berminyak juga. worth to buy bgt. ini gw pake yg C08. Cusss beliiiiii"
Lia,"WADUH INI GIMANA YAAA. Puas bgt lohhh. Gila teksturnya enaakkk bgttt, very smooth, powdery, velvet matte finish, gak crack di bibir. Aplikatornya jg enak model lancip gituu. Packagingnya elegaann. Warnanya waduhhh bagus bgttt ini di kulit sawo matang. Auto beli warna lain ini maahhhh"
Vini,tengkyuu make over dpt gratisan lip liner 2 pcs..
Andre,barang ori tks
A***a,"first impression pas pake lipcreamnya bener2 nyaman banget dan gampang aplikasiinnya, cocok buat bibirku yg super kering, dapet bonus lipliner juga aaa thank u"
Arintawati,"bener2 lipstik yg very hidrating,matte tapi melembabkan banget...sukak banget,pengen beli lagi😍😍😍"
Dhea,"BAGUS BAGUS BANGET BUAT BIBIR KERING. DAN SUPER DUPER STAY. ga ngecrack, udah makan minum tetep stay. yaampoen kenapa bisa sebagus ituuu😢😢"
Zuhriyah,pengiriman sesuai pesanan. pengiriman tepat waktu. respon pengiriman cepat. Terimakasih. semoga produknya cocok d aku.
A***i,A***i
M***a,"Pengemasan dan pengiriman cepat. Produk oke, tapi sayang pihak make over pilih2 dalam ngasih discount, mentang2 varian admire byk yg mau jadinya ga di disc 😂 Tapi oke ga masalah"
Fanny,bagus banget pokoknya.. jadi pengen beli semua warnanya 😆
Lingga,"cepatt, fast respon ,mantuelll"
W***a,tks pengiriman cepat. ngga transfer proof tapi finishnya bagus. yg nomor 9 warnanya peach pink yg ada hint coklat. exp Nov 2023.
Indira,Tekstur’nya itu jadi enak banget di bibir makin lama dipake ...makin Lembab rasa’nya di Bibir .... emang bagus buat yg Bibir’nya kering... suka ❤️❤️❤️🥰😘
Iin,lipstick smooth banget.. makasih jg bonus lip liner nya... pengiriman cepat.. sellu suka lipstick makeover 😍😍😍😍
Daratun,Daratun
L***y,Packagingnya bagus bgt Teksturnya alus bgt Pengiriman jga cepet bgt Luv ❤️
Upilestari,the best dari dulu...tidak kering di bibir..
anissaanggra,Sukaa bgtt ringan bgtt. Garis2 bibir kering jadi ga keliatan. Aku beli yang C11 warnanya di aku sama kayak lip crayon yg blake. Teksturnya ga kayak lip cream pada umumnyaa huhu pokok luv bgt
L***y,"Pengiriman gercep,laju,wushhh..wushhh.. warna C07 ini bagusss bangettt..rekomenddd"
Veni,"teksturnya lembuutt sewaktu di apply dibibir. tp stlh kering tekstur nya pecah2 di bibir walau uda diberi lipbalm sebelumnya. seharusnya jadi lipmate yg dry lips friendly, tp sepertinya tidak."
N***a,"Bagus bgt warnanya dibibir gelap, ngga kering samsek, recommended 👌🏻"
D***k,"Wow Kereeen banget. Beli hydrastay smooth lip whip dapet gratisan lip amplify😘 Pengemasan barangnya rapi pake bubblewrap lagi, pengiriman cepat dan produk original. Sering2 yah buat make over ada diskonnya dan gratisannya🙏🏻"
Nikita,"barang sampai dengan selamat,lumayan cepet pengirimannya. lipstik nya bagus aku suka 😍"
S***e,"~~ uuu udah jangan ditanya deh kalo Make Over maaah. ini bagus banget, lembut, dikasih kado juga yang nerima happy banget. ampun kaka keren banget. 😎"
F***y,F***y
I***a,Cantik sekali warnanya
ANDRI,ringan banget di bibir.. best
Lutfia,Beli krn keracunan selebgram.. tp dari dulu emang cocok produk makeover.. penasaran produk terbarunya.. shade nya luv luv..
W***i,"Barangnya bagus dan dapat bonus Lip liner. kk , Makasih byk ya .....🙏🙏🙏💗."
a***a,a***a
J***a,thnx dapet lip liner jg free 🤩🤩🤩
Novita,"Aku kira bakal terlalu oren karna kulitku gelap dan nyesel gabeli admire. Tp ternyata warnanya cocok di kulit aku. Nggak peach bgt, dan ngga bikin muka keliatan gelap. Buat tekstur dan nglembabin nya juara bgt sih. Suka banget, apalagi dpt hadiah lipliner dengan banyak diskon dan gratis ongkir ❤️"
Alfiyan,"Dapet free lip liner dong, thankyouuu🥰"
Ameliaputri,"warna nya, cakep"
D***i,nyobain 3 & cocok semua ❤️
D***i,nyobain 3 & cocok semua ❤️
F***h,F***h
Melati,"Barang sampai dengan sangat baik, terimakasih ^^"
Intan,"Produk sampai dengan selamaaat~ Packingnya aman dan cepet sampai. Warnanya nude agak gelap, ringan di bibir juga cuman ga transferproof, jadi gampang banget pudar. Kalau pake masker nempel di masker."
L***i,MAKASI GRATISAN LIP LINERNYA❤💛🧡💚💙💜
Mafira,"Lipstiknya bagus banget. Awalnya doang transfer, kalau dah kering ga transfer. Warnanya jg cocok dan natural buat kulitku yg sawo matang. Akhirnya nemu warna yg my lips but better. Teksturnya jg lembut dan ringan. Aku suka aku suka. Penjualnya jg gercep banget dari konfirmasi pembayaran sampai pengiriman barang. Terima kasih, laris terus yaaa"
Zeanocu,"Cantik banget warnanya, lembut juga dibibir. bibirku kering banget tapi jadi gak sekaku kayak pakai lip cream lain 😍 lip cream terfavorit sih ini 👍"
M***a,"sudah sampai dengan selamat👍 dan packing aman, udah gitu nih cepet banget langsung dikirim. suka sekali dan semua warnanya cantik ga ngerti lagi🥰 makasih makeover dan tokopedia, sukses selalu👍"
A***h,"Dapat free lip liner, mantap👍🏻 nggak kering di bibir tapi not transferproof"
Lanny,barang sesuai pesanan pengiriman cepat semoga sering diskon ya ❤
Nur,cantiikk banget buat ombre. mau order lagii aaahh🥰🥰
F***i,luv banget. belum nyobain tekstur nya. tp excited banget review karena dapat bonus free lip amplify.. udah dapat diskon dapat free pula... tq makeover n tokped.
Erinda,"Overall good, thankyou"
Ika,pengiriman cepat..dapet bonus lip liner pula..thank you makeover
Adelia,"Suka banget sama warnanya, dapet free lip contour juga"
Irma,cepet bangetttt nyampenyaaaaaa pesen kemarin hari ini nyampe. aaaaaaa racun banget emang lipcream make over
Dewi,puas banget banget respon cepat pengiriman cepat barangnya juga keren sesuai gambar pokoknya keren bgt love love love bgt bgt terima kasih toko pedia terima kasih makeover
Tri,sesuai pesanan. kiriman cepat. makasih hadiahnya.... cm kyaknya kurang stay di bibir yah
E***i,kereeeeeeeen saya sukaaaaa
